ID,Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy Price,Sell Price,Miles Price,Color 1,Color 2,Size,Interact,Tag,Outdoor,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Speaker Type,Lighting Type
126,bamboo shelf,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,4,,2400,,Brown,Gray,2x1,No,Shelf,No,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
127,bamboo speaker,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,1230,,Green,Beige,1x1,Yes,Audio,No,Crafting,,zen-style,None,bamboo,None,Retro,No lighting
128,bamboo speaker,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,1230,,Yellow,Beige,1x1,Yes,Audio,No,Crafting,,zen-style,None,bamboo,None,Retro,No lighting
129,bamboo speaker,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,1230,,Brown,Beige,1x1,Yes,Audio,No,Crafting,,zen-style,None,bamboo,None,Retro,No lighting
130,bamboo stool,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,800,,Green,Green,1x1,Yes,Chair,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
131,bamboo stool,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,800,,Yellow,Yellow,1x1,Yes,Chair,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
132,bamboo stool,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,,800,,Brown,Brown,1x1,Yes,Chair,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
133,bamboo stopblock,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,1,,480,,Green,Black,1x0.5,No,Vehicle,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
134,bamboo stopblock,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,1,,480,,Yellow,Beige,1x0.5,No,Vehicle,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
135,bamboo stopblock,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,1,,480,,Brown,Black,1x0.5,No,Vehicle,Yes,Crafting,,zen-style,None,bamboo,None,Does not play music,No lighting
136,barbecue,Red,NA,NA,NA,No,No,No,,2500,625,,Red,Colorful,1x1,Yes,Outdoors Decor,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Does not play music,No lighting
137,barbecue,Yellow,NA,NA,NA,No,No,No,,2500,625,,Yellow,Colorful,1x1,Yes,Outdoors Decor,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Does not play music,No lighting
138,barbecue,Green,NA,NA,NA,No,No,No,,2500,625,,Green,Colorful,1x1,Yes,Outdoors Decor,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Does not play music,No lighting
139,barbecue,White,NA,NA,NA,No,No,No,,2500,625,,White,Colorful,1x1,Yes,Outdoors Decor,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Does not play music,No lighting
140,barbecue,Black,NA,NA,NA,No,No,No,,2500,625,,Black,Colorful,1x1,Yes,Outdoors Decor,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Does not play music,No lighting
141,barbell,Black,Plate color,NA,NA,Yes,Yes,No,7,,7500,,Black,Gray,2x1,No,Sports,No,Crafting,,fitness,None,None,None,Does not play music,No lighting
142,barbell,White,Plate color,NA,NA,Yes,Yes,No,7,,7500,,White,Gray,2x1,No,Sports,No,Crafting,,fitness,None,None,None,Does not play music,No lighting
143,barbell,Red,Plate color,NA,NA,Yes,Yes,No,7,,7500,,Red,Gray,2x1,No,Sports,No,Crafting,,fitness,None,None,None,Does not play music,No lighting
144,barbell,Colorful,Plate color,NA,NA,Yes,Yes,No,7,,7500,,Colorful,Gray,2x1,No,Sports,No,Crafting,,fitness,None,None,None,Does not play music,No lighting
145,barrel,NA,NA,NA,NA,Yes,No,No,,,2100,,Brown,Black,1x1,No,Ranch,Yes,Crafting,,garage,None,None,None,Does not play music,No lighting
146,basic teacher's desk,Standard,NA,NA,NA,No,No,No,,2000,500,,Orange,Gray,2x1,No,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,Does not play music,No lighting
147,basic teacher's desk,Wooden,NA,NA,NA,No,No,No,,2000,500,,Yellow,Yellow,2x1,No,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,Does not play music,No lighting
148,basic teacher's desk,Monotone,NA,NA,NA,No,No,No,,2000,500,,White,Black,2x1,No,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,Does not play music,No lighting
149,basketball hoop,Blue,NA,NA,NA,No,No,No,,11000,2750,,Blue,White,2x2,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,Does not play music,No lighting
150,basketball hoop,Green,NA,NA,NA,No,No,No,,11000,2750,,Green,White,2x2,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,Does not play music,No lighting
151,basketball hoop,Black,NA,NA,NA,No,No,No,,11000,2750,,Black,White,2x2,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,Does not play music,No lighting
152,bathroom sink,White,NA,NA,NA,No,No,No,,3300,825,,White,White,1x1,Yes,Bathroom Things,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Does not play music,No lighting
153,bathroom sink,Black,NA,NA,NA,No,No,No,,3300,825,,Black,White,1x1,Yes,Bathroom Things,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Does not play music,No lighting
154,bathroom sink,Beige,NA,NA,NA,No,No,No,,3300,825,,White,Brown,1x1,Yes,Bathroom Things,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Does not play music,No lighting
155,beach chair,White,NA,NA,NA,No,No,No,,920,230,,White,White,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
156,beach chair,Black,NA,NA,NA,No,No,No,,920,230,,Black,Black,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
157,beach chair,Blue,NA,NA,NA,No,No,No,,920,230,,Blue,Light blue,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
158,beach chair,Orange,NA,NA,NA,No,No,No,,920,230,,Orange,White,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
159,beach chair,Yellow,NA,NA,NA,No,No,No,,920,230,,Yellow,Green,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
160,beach chair,Pink,NA,NA,NA,No,No,No,,920,230,,Pink,Purple,2x1,Yes,Bed,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Does not play music,No lighting
161,beach towel,NA,NA,Cyan zigzags,Towel,No,No,Yes,1,380,95,,Light blue,Colorful,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
162,beach towel,NA,NA,Red stripes,Towel,No,No,Yes,1,380,95,,Red,White,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
163,beach towel,NA,NA,Colorful,Towel,No,No,Yes,1,380,95,,Yellow,Red,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
164,beach towel,NA,NA,Shells,Towel,No,No,Yes,1,380,95,,Pink,Pink,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
165,beach towel,NA,NA,Blue,Towel,No,No,Yes,1,380,95,,Blue,Blue,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
166,beach towel,NA,NA,Yellow,Towel,No,No,Yes,1,380,95,,Yellow,Yellow,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
167,beach towel,NA,NA,White,Towel,No,No,Yes,1,380,95,,White,White,2x1,Yes,Bed,Yes,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Does not play music,No lighting
168,beekeeper's hive,Natural,Paint color,NA,NA,Yes,Yes,No,4,,2400,,Beige,Beige,1x1,No,Ranch,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
169,beekeeper's hive,White,Paint color,NA,NA,Yes,Yes,No,4,,2400,,White,White,1x1,No,Ranch,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
170,beekeeper's hive,Red,Paint color,NA,NA,Yes,Yes,No,4,,2400,,Red,Green,1x1,No,Ranch,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
171,beekeeper's hive,Blue,Paint color,NA,NA,Yes,Yes,No,4,,2400,,Blue,Black,1x1,No,Ranch,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
172,beekeeper's hive,Yellow,Paint color,NA,NA,Yes,Yes,No,4,,2400,,Yellow,Brown,1x1,No,Ranch,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
173,bidet,NA,NA,NA,NA,No,No,No,,1800,450,,White,White,1x1,Yes,Bathroom Things,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Does not play music,No lighting
174,big festive tree,Colorful,Design,NA,NA,Yes,Yes,No,5,,3200,,Green,Colorful,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
175,big festive tree,Blue,Design,NA,NA,Yes,Yes,No,5,,3200,,Blue,Blue,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
176,big festive tree,Red,Design,NA,NA,Yes,Yes,No,5,,3200,,Green,Red,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
177,big festive tree,Pink,Design,NA,NA,Yes,Yes,No,5,,3200,,Pink,Pink,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
178,big festive tree,Gold,Design,NA,NA,Yes,Yes,No,5,,3200,,Green,Yellow,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
179,big festive tree,White,Design,NA,NA,Yes,Yes,No,5,,3200,,White,Gray,2x2,Yes,Seasonal Decor,Yes,Crafting,,party,fancy,festive,None,Does not play music,No lighting
180,billiard table,Green,NA,NA,NA,No,No,No,,77000,19250,,Green,Orange,2x1,No,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,Does not play music,No lighting
181,billiard table,Red,NA,NA,NA,No,No,No,,77000,19250,,Red,Yellow,2x1,No,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,Does not play music,No lighting
182,billiard table,Blue,NA,NA,NA,No,No,No,,77000,19250,,Blue,Brown,2x1,No,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,Does not play music,No lighting
183,birdbath,Natural,Body color,NA,NA,Yes,Yes,No,2,,900,,Brown,Brown,1x1,No,Garden,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
184,birdbath,Red,Body color,NA,NA,Yes,Yes,No,2,,900,,Orange,Orange,1x1,No,Garden,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
185,birdbath,White,Body color,NA,NA,Yes,Yes,No,2,,900,,White,White,1x1,No,Garden,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
186,birdbath,Black,Body color,NA,NA,Yes,Yes,No,2,,900,,Black,Black,1x1,No,Garden,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
187,birdcage,Brown,Paint color,NA,NA,Yes,Yes,No,2,,960,,Brown,Yellow,1x1,Yes,Animal,No,Crafting,,living room,None,None,None,Does not play music,No lighting
188,birdcage,Pink,Paint color,NA,NA,Yes,Yes,No,2,,960,,Pink,Yellow,1x1,Yes,Animal,No,Crafting,,living room,None,None,None,Does not play music,No lighting
189,birdcage,Blue,Paint color,NA,NA,Yes,Yes,No,2,,960,,Blue,Green,1x1,Yes,Animal,No,Crafting,,living room,None,None,None,Does not play music,No lighting
190,birdcage,White,Paint color,NA,NA,Yes,Yes,No,2,,960,,White,White,1x1,Yes,Animal,No,Crafting,,living room,None,None,None,Does not play music,No lighting
191,birdcage,Black,Paint color,NA,NA,Yes,Yes,No,2,,960,,Black,White,1x1,Yes,Animal,No,Crafting,,living room,None,None,None,Does not play music,No lighting
192,birdhouse,Natural,Paint color,NA,NA,Yes,Yes,No,2,,840,,Brown,Yellow,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
193,birdhouse,Dark brown,Paint color,NA,NA,Yes,Yes,No,2,,840,,Brown,Brown,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
194,birdhouse,Natural & white,Paint color,NA,NA,Yes,Yes,No,2,,840,,Brown,White,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
195,birdhouse,Red & white,Paint color,NA,NA,Yes,Yes,No,2,,840,,Red,Yellow,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
196,birdhouse,Blue,Paint color,NA,NA,Yes,Yes,No,2,,840,,Blue,Blue,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
197,birdhouse,White,Paint color,NA,NA,Yes,Yes,No,2,,840,,White,White,1x1,No,Animal,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
198,birthday sign,Colorful,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Colorful,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
199,birthday sign,Pink,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Pink,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
200,birthday sign,Blue,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Blue,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
201,birthday sign,Green,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Green,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
202,birthday sign,Orange,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Orange,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
203,birthday sign,Gorgeous,Variation,NA,NA,No,Yes,No,1,,300,,Colorful,Gray,2x1,No,Seasonal Decor,No,Birthday,,party,fancy,None,birthday,Does not play music,No lighting
204,birthday table,Colorful,Variation,NA,NA,No,Yes,No,1,,300,,White,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
205,birthday table,Pink,Variation,NA,NA,No,Yes,No,1,,300,,Pink,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
206,birthday table,Blue,Variation,NA,NA,No,Yes,No,1,,300,,Light blue,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
207,birthday table,Green,Variation,NA,NA,No,Yes,No,1,,300,,Green,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
208,birthday table,Orange,Variation,NA,NA,No,Yes,No,1,,300,,Orange,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
209,birthday table,Gorgeous,Variation,NA,NA,No,Yes,No,1,,300,,Gray,Colorful,2x2,Yes,Table,No,Birthday,,party,fancy,None,birthday,Does not play music,Candle
210,blossom-viewing lantern,Dark wood,Body color,NA,NA,Yes,Yes,No,4,,2880,,Brown,Pink,1x1,Yes,Lamp,Yes,Crafting,,zen-style,None,cherry blossoms,None,Does not play music,Fluorescent
211,blossom-viewing lantern,Light wood,Body color,NA,NA,Yes,Yes,No,4,,2880,,Beige,Pink,1x1,Yes,Lamp,Yes,Crafting,,zen-style,None,cherry blossoms,None,Does not play music,Fluorescent
212,blue corner,NA,NA,Green,Ring curtain,No,No,Yes,3,6100,1525,,White,Green,2x2,Yes,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,sports ring,Does not play music,No lighting
213,blue corner,NA,NA,Red,Ring curtain,No,No,Yes,3,6100,1525,,White,Red,2x2,Yes,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,sports ring,Does not play music,No lighting
214,blue corner,NA,NA,Blue,Ring curtain,No,No,Yes,3,6100,1525,,White,Blue,2x2,Yes,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,sports ring,Does not play music,No lighting
215,blue corner,NA,NA,Black,Ring curtain,No,No,Yes,3,6100,1525,,White,Black,2x2,Yes,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,sports ring,Does not play music,No lighting
216,blue corner,NA,NA,Yellow,Ring curtain,No,No,Yes,3,6100,1525,,White,Yellow,2x2,Yes,Sports,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,sports ring,Does not play music,No lighting
217,bonfire,NA,NA,NA,NA,Yes,No,No,,,1230,,Brown,Brown,2x2,Yes,Fireplace,Yes,Crafting,,outdoors,None,None,None,Does not play music,Candle
218,bonsai shelf,NA,NA,NA,NA,Yes,No,No,,,8460,,Green,Brown,2x1,No,Plants,Yes,Crafting,,zen-style,garden,None,None,Does not play music,No lighting
219,box corner sofa,Turquoise,NA,NA,NA,No,No,No,,2700,675,,Light blue,Black,1x1,Yes,Chair,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
220,box corner sofa,Pink,NA,NA,NA,No,No,No,,2700,675,,Pink,Black,1x1,Yes,Chair,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
221,box corner sofa,Orange,NA,NA,NA,No,No,No,,2700,675,,Orange,Black,1x1,Yes,Chair,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
